Date,City,State,Position,Shape,Duration,Summary,DayOfYear,DayOfWeek,WeekNum
42315.80347,"Entity[""City"", {""Tucson"", ""Arizona"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Arizona"", ""UnitedStates""}]","GeoPosition[{32.1542888, -110.8710622}]",circle,"Quantity[15, ""Minutes""]",Large light approaches/retreats silently. ((NUFORC Note: U. S. Navy missile launch. PD)),311,7,45
42315.8125,"Entity[""City"", {""GreenValley"", ""Arizona"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Arizona"", ""UnitedStates""}]","GeoPosition[{31.8318466, -111.025471}]",light,"Quantity[20, ""Minutes""]","Gigantic, glowing, sphere of light. ((NUFORC Note: U. S. Navy missile launch. PD))",311,7,45
42315.8125,"Entity[""City"", {""Kuna"", ""Idaho"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Idaho"", ""UnitedStates""}]","GeoPosition[{43.493092, -116.418936}]",light,"Quantity[4, ""Minutes""]",Saw a big white circular shape with something like a rocket coming from it.,311,7,45
42315.8125,"Entity[""City"", {""Phoenix"", ""Arizona"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Arizona"", ""UnitedStates""}]","GeoPosition[{33.5721625, -112.0879662}]",changing,"Quantity[15, ""Minutes""]",Huge extremely bright rays of blue turquoise colored lights that changed pattern. ((NUFORC Note: U. S. Navy missile launch. PD)),311,7,45
42315.8125,"Entity[""City"", {""Roosevelt"", ""Utah"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Utah"", ""UnitedStates""}]","GeoPosition[{40.2800338, -109.9992255}]",oval,"Quantity[10, ""Minutes""]",Large light in the sky with smoke. ((NUFORC Note: U. S. Navy missile launch. PD)),311,7,45
42315.81597,"Entity[""City"", {""Muskegon"", ""Michigan"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Michigan"", ""UnitedStates""}]","GeoPosition[{43.2282176, -86.2554146}]","Missing[""NotAvailable""]","Quantity[10, ""Seconds""]","Silent, dark object in the skies above Muskegon, MI.",311,7,45
42315.81944,"Entity[""City"", {""Fresno"", ""California"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""California"", ""UnitedStates""}]","GeoPosition[{36.7826736, -119.794492}]",disk,"Quantity[3, ""Minutes""]",object spraying a substance and had blue light. ((NUFORC Note: U. S. Navy missile launch. PD)),311,7,45
42315.82292,"Entity[""City"", {""Chandler"", ""Arizona"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Arizona"", ""UnitedStates""}]","GeoPosition[{33.2828736, -111.8549429}]",light,"Quantity[5, ""Minutes""]",Unidentified craft with possible military escort. ((NUFORC Note: Possibly the U. S. Navy missile launch. PD)),311,7,45
42315.82292,"Entity[""City"", {""GilaBend"", ""Arizona"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Arizona"", ""UnitedStates""}]","GeoPosition[{32.9486254, -112.7055301}]",flash,"Quantity[15, ""Minutes""]",BRIGHT FLASH IN SKY NORTH OF GILA BEND JUST EAST OF THE 85 NORTH. ((NUFORC Note: U. S. Navy missile launch. PD)),311,7,45
42315.83333,"Entity[""City"", {""Coolidge"", ""Arizona"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Arizona"", ""UnitedStates""}]","GeoPosition[{32.977105, -111.522933}]",light,"Quantity[5, ""Minutes""]",White light fading to blue. ((NUFORC Note: U. S. Navy missile launch. PD)),311,7,45
42315.84375,"Entity[""City"", {""Honolulu"", ""Hawaii"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Hawaii"", ""UnitedStates""}]","GeoPosition[{21.30895, -157.826182}]",light,"Quantity[2, ""Seconds""]","Solid unidentified Light streaking across the skies, high-speed, leaving a trail before disappearing.",311,7,45
42315.84583,"Entity[""City"", {""Philadelphia"", ""Pennsylvania"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Pennsylvania"", ""UnitedStates""}]","GeoPosition[{40.0093755, -75.1333459}]","Missing[""NotAvailable""]","Quantity[40, ""Minutes""]",We observed red lights coming from the west. At first there were just two or three. Within 15 minutes there were at least 25-30 silentl,311,7,45
42315.84931,"Entity[""City"", {""FondDuLac"", ""Wisconsin"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Wisconsin"", ""UnitedStates""}]","GeoPosition[{43.7721533, -88.440266}]",fireball,"Quantity[30, ""Seconds""]","Orange/red ball moving south east, no sound, NO aviation lights.",311,7,45
42315.85069,"Entity[""City"", {""Villas"", ""NewJersey"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""NewJersey"", ""UnitedStates""}]","GeoPosition[{39.0162657, -74.9359688}]","Missing[""NotAvailable""]","Quantity[2, ""Minutes""]","Driving alone along Delaware Bay Beach Rd. I saw 4 or 5 sets of lights (red, white) appeared to be flying in a row one behind the othe",311,7,45
42315.85417,"Entity[""City"", {""Fredericksburg"", ""Virginia"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Virginia"", ""UnitedStates""}]","GeoPosition[{38.2992718, -77.4866583}]","Missing[""NotAvailable""]","Quantity[1, ""Minutes""]","Large square super white lights on both ends with 2 bright red,and 2 blue both flashing while the 2 outside bright white lights stayed",311,7,45
42315.85417,"Entity[""City"", {""Olathe"", ""Kansas"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Kansas"", ""UnitedStates""}]","GeoPosition[{38.8842791, -94.8188482}]",circle,"Quantity[2, ""Minutes""]",Flickering sphere which descended and then reappeared.,311,7,45
42315.89583,"Entity[""City"", {""Batavia"", ""NewYork"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""NewYork"", ""UnitedStates""}]","GeoPosition[{42.9985582, -78.1808064}]",triangle,"Quantity[5, ""Minutes""]",Low flying object with two rows of three to four lights the object was triangular in shape. ((NUFORC Note: Husband's report. PD)),311,7,45
42315.89583,"Entity[""City"", {""Batavia"", ""NewYork"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""NewYork"", ""UnitedStates""}]","GeoPosition[{42.9985582, -78.1808064}]",triangle,"Quantity[5, ""Minutes""]","There was a triangular shape that had lights and was flying low, about tree level. ((NUFORC Note: Wife's report. PD))",311,7,45
42315.9375,"Entity[""City"", {""Norman"", ""Oklahoma"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Oklahoma"", ""UnitedStates""}]","GeoPosition[{35.2405774, -97.3453056}]","Missing[""NotAvailable""]","Quantity[1, ""Seconds""]",Standing on porch when bright light low in northern sky lit up everything for approximately 1 second. I have never seen anything like,311,7,45
42315.94931,"Entity[""City"", {""Gahanna"", ""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","GeoPosition[{40.0367471, -82.8798616}]",formation,"Quantity[4, ""Minutes""]",10 reddish/orange balls of light in the sky.,311,7,45
42315.95833,"Entity[""City"", {""Hobart"", ""Indiana"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Indiana"", ""UnitedStates""}]","GeoPosition[{41.51353, -87.2763995}]",triangle,"Quantity[10, ""Minutes""]",In a perfect formation; then formed a triangle.,311,7,45
42315.97222,"Entity[""City"", {""HuntingtonBeach"", ""California"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""California"", ""UnitedStates""}]","GeoPosition[{33.6905687, -118.00933}]",light,"Missing[""NoInput""]",It was a very clear calm night. 3 red orange lights floated over north Huntington Beach at approximately 11:30 pm. Moving north to sout,311,7,45
42315.97222,"Entity[""City"", {""Waukesha"", ""Wisconsin"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Wisconsin"", ""UnitedStates""}]","GeoPosition[{43.0090837, -88.2450618}]",triangle,"Quantity[4, ""Seconds""]",2 triangular objects with absolutely no noise moving extremely fast.,311,7,45
42315.98264,"Entity[""City"", {""GreenBay"", ""Wisconsin"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Wisconsin"", ""UnitedStates""}]","GeoPosition[{44.513442, -88.015787}]",flash,"Quantity[15, ""Seconds""]",Pulsing light in horizon.,311,7,45
42316.00694,"Entity[""City"", {""Albuquerque"", ""NewMexico"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""NewMexico"", ""UnitedStates""}]","GeoPosition[{35.1055517, -106.6473884}]",other,"Quantity[1, ""Seconds""]","Circular w/ pointed nose, bright, but sharply defined, large object at high rate of speed, traveling NNE over Sandia Crest.",312,1,46
42316.02083,"Entity[""City"", {""EastLansing"", ""Michigan"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Michigan"", ""UnitedStates""}]","GeoPosition[{42.7489125, -84.4824417}]",formation,"Quantity[1, ""Minutes""]","Bowed, evenly spaced lights connected by a less visible structure moves from west to east.",312,1,46
42316.06944,"Entity[""City"", {""SaintPaul"", ""Minnesota"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Minnesota"", ""UnitedStates""}]","GeoPosition[{44.9488695, -93.1038552}]",other,"Quantity[3, ""Seconds""]",Flash of lights.,312,1,46
42316.125,"Entity[""City"", {""Elko"", ""Nevada"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Nevada"", ""UnitedStates""}]","GeoPosition[{40.8383505, -115.7676442}]",light,"Quantity[45, ""Seconds""]",We were headed I-80W toward Carlin and right before tunnels we seen what appeared to be a star high up in the sky (I thought at first),312,1,46
42316.14583,"Entity[""City"", {""Milwaukee"", ""Wisconsin"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Wisconsin"", ""UnitedStates""}]","GeoPosition[{43.0633484, -87.9666952}]",egg,"Quantity[1, ""Hours""]",4 bright objects in the sky looks like drones. ((NUFORC Note: We suspect a sighting of planets in the E sky. PD)),312,1,46
42316.3125,"Entity[""City"", {""Granton"", ""Wisconsin"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Wisconsin"", ""UnitedStates""}]","GeoPosition[{44.5884928, -90.4619773}]",flash,"Quantity[1, ""Hours""]","Approximately 8 flashing lights, moving in the sky between 7:30 pm and 8:30 pm.",312,1,46
42316.3625,"Entity[""City"", {""Canton"", ""Michigan"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Michigan"", ""UnitedStates""}]","GeoPosition[{42.3075411, -83.4857746}]",other,"Quantity[4, ""Seconds""]","Silver craft, tubular in shape heading in South East direction over treetops",312,1,46
42316.38542,"Entity[""City"", {""Monrovia"", ""California"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""California"", ""UnitedStates""}]","GeoPosition[{34.1640213, -117.9846218}]","Missing[""NotAvailable""]","Quantity[20, ""Minutes""]",I have picture. Seem to be a Chen trail but going straight up and the trail was dissipating at a fast rate. Was just so unusual to see,312,1,46
42316.67708,"Entity[""City"", {""Louisville"", ""Kentucky"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Kentucky"", ""UnitedStates""}]","GeoPosition[{38.22887, -85.749534}]",formation,"Quantity[5, ""Minutes""]",Two rotating hazy green spheres with what looked like fire in the middle or like a jet engine burn.,312,1,46
42316.71806,"Entity[""City"", {""Algonquin"", ""Illinois"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Illinois"", ""UnitedStates""}]","GeoPosition[{42.162354, -88.3156081}]",light,"Quantity[5, ""Minutes""]",Driving south on the 700 block of Regal Lane my daughter and I saw at least 6 orange lights floating across the sky traveling North Nor,312,1,46
42316.77083,"Entity[""City"", {""Panguitch"", ""Utah"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Utah"", ""UnitedStates""}]","GeoPosition[{37.8247371, -112.4366443}]",changing,"Quantity[5, ""Minutes""]",Red light in sky. It seemed as it turned there was a luminous light emitting smoke or mist that lit up the whole canyon. After it clear,312,1,46
42316.78125,"Entity[""City"", {""Maryville"", ""Tennessee"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Tennessee"", ""UnitedStates""}]","GeoPosition[{35.7468044, -83.9786024}]",cylinder,"Quantity[1, ""Minutes""]",White tall cylindrical object with bright yellow-orange light at the base,312,1,46
42316.79167,"Entity[""City"", {""Hampton"", ""Virginia"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Virginia"", ""UnitedStates""}]","GeoPosition[{37.0480303, -76.2971486}]",light,"Quantity[1, ""Minutes""]",I was on my deck and looked east and it was like a large grouping of 10-15 glowing bees that moved west across the sky.,312,1,46
42316.8125,"Entity[""City"", {""Buffalo"", ""NewYork"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""NewYork"", ""UnitedStates""}]","GeoPosition[{42.8924919, -78.8596862}]",formation,"Quantity[30, ""Seconds""]","The were 6 round objs. flying in triangular formation and the dist. between each one started to change, but the speed of the fligh",312,1,46
42316.82639,"Entity[""City"", {""Union"", ""NewJersey"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""NewJersey"", ""UnitedStates""}]","GeoPosition[{40.696951, -74.270439}]",sphere,"Quantity[2, ""Minutes""]","Not sure for how long in total, I looked up when I saw 2 others staring at the sky. there were 2 orange orbs just hovering in the sky,",312,1,46
42316.83125,"Entity[""City"", {""Conroe"", ""Texas"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Texas"", ""UnitedStates""}]","GeoPosition[{30.3160172, -95.4699931}]",light,"Quantity[2, ""Seconds""]",Bright orb light racing across skyline.,312,1,46
42316.85417,"Entity[""City"", {""Triadelphia"", ""WestVirginia"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""WestVirginia"", ""UnitedStates""}]","GeoPosition[{40.050705, -80.627015}]",fireball,"Quantity[5, ""Seconds""]","Bluish, white sphere, with white tail in sky.",312,1,46
42316.875,"Entity[""City"", {""Lakewood"", ""Colorado"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Colorado"", ""UnitedStates""}]","GeoPosition[{39.6989417, -105.1175507}]",chevron,"Quantity[2, ""Minutes""]",Boomerang stealth mode gliding object.,312,1,46
42316.875,"Entity[""City"", {""Tazewell"", ""Tennessee"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Tennessee"", ""UnitedStates""}]","GeoPosition[{36.4631099, -83.5657056}]",sphere,"Quantity[10, ""Seconds""]","Was driving down the main highway, just passed a local pizza place (PIZZA PLUS) and I looked into the sky and there was a green glowing",312,1,46
42316.88056,"Entity[""City"", {""Rockville"", ""Maryland"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Maryland"", ""UnitedStates""}]","GeoPosition[{39.0836473, -77.1556178}]",circle,"Quantity[5, ""Seconds""]","6 circular very larger silver balls each the size a moving truck, in a triangle formation hovering above the interstate at night",312,1,46
42316.89583,"Entity[""City"", {""NewMartinsville"", ""WestVirginia"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""WestVirginia"", ""UnitedStates""}]","GeoPosition[{39.6455535, -80.8626696}]",sphere,"Quantity[5, ""Seconds""]",Large greenish sphere follows Ohio river then disappears.,312,1,46
42316.90069,"Entity[""City"", {""Minot"", ""NorthDakota"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""NorthDakota"", ""UnitedStates""}]","GeoPosition[{48.2339376, -101.2907464}]","Missing[""NotAvailable""]","Quantity[25, ""Minutes""]",Classified aircrafts with bright orange lights.,312,1,46
42316.90417,"Entity[""City"", {""Louisville"", ""Kentucky"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Kentucky"", ""UnitedStates""}]","GeoPosition[{38.22887, -85.749534}]",circle,"Quantity[3, ""Seconds""]","In the easter sky, a green object appeared in Orion's belt. The object appeared to be far away, but from our perspective had the same",312,1,46
42316.90625,"Entity[""City"", {""Pittsburgh"", ""Pennsylvania"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Pennsylvania"", ""UnitedStates""}]","GeoPosition[{40.4397525, -79.9765919}]",circle,"Quantity[3, ""Seconds""]","Blue ball in sky falling to ground, disappeared. ((NUFORC Note: Possible meteor? PD))",312,1,46
42316.91667,"Entity[""City"", {""Columbus"", ""Ohio"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Ohio"", ""UnitedStates""}]","GeoPosition[{39.9847989, -82.9850438}]",cigar,"Quantity[10, ""Seconds""]",Sitting in hot tub when a brilliant streak of whitish-blueish light flew horizontally across the sky out of nowhere with a quiet whistl,312,1,46
42316.91667,"Entity[""City"", {""Salem"", ""NewHampshire"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""NewHampshire"", ""UnitedStates""}]","GeoPosition[{42.788274799999996, -71.22172}]","Missing[""NotAvailable""]","Quantity[30, ""Minutes""]",UFO and strange energy phenomena.,312,1,46
42316.95833,"Entity[""City"", {""AbitaSprings"", ""Louisiana"", ""UnitedStates""}]","Entity[""AdministrativeDivision"", {""Louisiana"", ""UnitedStates""}]","GeoPosition[{30.4766144, -90.0293371}]",light,"Quantity[10, ""Seconds""]",This is the second time I have seen floating blue lights in my neighborhood at night and can't figure out what they are.,312,1,46
